Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Lawrence Park,43.729199,-79.4032525,TTC Bus #97 Yonge,43.72773159707486,-79.40109654939653,Bus Line
Lawrence Park,43.729199,-79.4032525,Bedford Park Community Centre,43.72806,-79.400205,Pool
Lawrence Park,43.729199,-79.4032525,Rogers,43.7267434,-79.4022024,Mobile Phone Shop
Lawrence Park,43.729199,-79.4032525,Canada Post,43.732503457661224,-79.40410351461652,Shopping Mall
Lawrence Park,43.729199,-79.4032525,Nice Nail,43.73311418882816,-79.40409801751163,Salon / Barbershop
Lawrence Park,43.729199,-79.4032525,Metro,43.72695014234402,-79.40286744385958,Supermarket
Davisville North,43.697936,-79.3972908,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
Davisville North,43.697936,-79.3972908,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
Davisville North,43.697936,-79.3972908,Oriole Park,43.697113532958525,-79.39929342276933,Park
Davisville North,43.697936,-79.3972908,The Wallace Gastropub,43.69931353346797,-79.39691946842647,Gastropub
Davisville North,43.697936,-79.3972908,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
Davisville North,43.697936,-79.3972908,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
Davisville North,43.697936,-79.3972908,Starbucks,43.698491,-79.396383,Coffee Shop
Davisville North,43.697936,-79.3972908,Echo Sushi,43.701276209959566,-79.39719155389227,Sushi Restaurant
Davisville North,43.697936,-79.3972908,Rachel's Coffee House,43.70102127431561,-79.39702746087926,Café
Davisville North,43.697936,-79.3972908,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
Davisville North,43.697936,-79.3972908,St. Louis Bar & Grill,43.70156059631898,-79.3975579053515,Bar
Davisville North,43.697936,-79.3972908,Pizza Pizza,43.69896291032417,-79.39670128803847,Pizza Place
Davisville North,43.697936,-79.3972908,Bull & Firkin,43.69658130424788,-79.39622551354809,Pub
Davisville North,43.697936,-79.3972908,Sushi Supreme,43.70056322248802,-79.39711818948349,Sushi Restaurant
Davisville North,43.697936,-79.3972908,Flaming Stove,43.6982734596517,-79.39583125603463,Indian Restaurant
Davisville North,43.697936,-79.3972908,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
Davisville North,43.697936,-79.3972908,Grano,43.701711544450895,-79.39731784785127,Italian Restaurant
Davisville North,43.697936,-79.3972908,Gelato Simply Italian,43.702080446732495,-79.39747494399498,Ice Cream Shop
Davisville North,43.697936,-79.3972908,TD Canada Trust,43.6995479,-79.3972046,Bank
Davisville North,43.697936,-79.3972908,Hasty Market,43.69828874578915,-79.39588738795761,Convenience Store
Davisville North,43.697936,-79.3972908,Toronto Suites,43.69352383954384,-79.39656906682094,Hotel
Davisville North,43.697936,-79.3972908,Il Sogno,43.70051970377133,-79.39694414493479,Italian Restaurant
Davisville North,43.697936,-79.3972908,Bikkuri Japanese Restaurant,43.69664436996195,-79.39635256109655,Japanese Restaurant
Davisville North,43.697936,-79.3972908,Second Cup,43.6976522124446,-79.3962939322264,Coffee Shop
Davisville North,43.697936,-79.3972908,Subway,43.6988225,-79.397246,Sandwich Place
Davisville North,43.697936,-79.3972908,Sushi Zone,43.70012283325195,-79.39698028564453,Sushi Restaurant
Davisville North,43.697936,-79.3972908,Fionn MacCool's Yonge & Davisville,43.697209607728816,-79.39629145066282,Irish Pub
Davisville North,43.697936,-79.3972908,Kramer's Bar & Grill,43.698582127538685,-79.39663071099496,Pub
Davisville North,43.697936,-79.3972908,Mariachi's,43.70219956947088,-79.39757693808689,Mexican Restaurant
Davisville North,43.697936,-79.3972908,Tim Hortons,43.6984937,-79.3970007,Coffee Shop
Davisville North,43.697936,-79.3972908,Ethan Allen,43.69641675706006,-79.39604597056967,Furniture / Home Store
Davisville North,43.697936,-79.3972908,fruits basket,43.698665618896484,-79.39664459228516,Fruit & Vegetable Store
Davisville North,43.697936,-79.3972908,Hokkaido Ramen Santouka,43.702137,-79.3972,Ramen Restaurant
Davisville North,43.697936,-79.3972908,Girl Guides of Canada - Guides du Canada National Office,43.696734661682584,-79.39458847045898,Office
Davisville North,43.697936,-79.3972908,Fiona Nelson Parkette,43.69938688249057,-79.40023182257725,Park
Davisville North,43.697936,-79.3972908,Khau Gully,43.70054,-79.396927,Indian Restaurant
Davisville North,43.697936,-79.3972908,Brentwood Convenience Store,43.69508791790569,-79.39757363961901,Convenience Store
Davisville North,43.697936,-79.3972908,Belt Line Trail - Yonge to Bathurst,43.69645218701035,-79.40132193775102,Trail
Davisville North,43.697936,-79.3972908,Sutherland-Chan Massage Therapy and Wellness Clinic,43.70124764120036,-79.39717690303505,Massage Studio
Davisville North,43.697936,-79.3972908,Aroma Waxing Clinic,43.701264,-79.397379,Spa
Davisville North,43.697936,-79.3972908,Fanfare Flowers,43.701307,-79.397263,Flower Shop
Davisville North,43.697936,-79.3972908,Absolute Endurance,43.69674262891319,-79.39271830940454,Gym
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Aroma Espresso Bar,43.68816960127832,-79.41259869674182,Café
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,What A Bagel,43.688079162091796,-79.41454353308794,Bagel Shop
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Mashu Mashu Mediterranean Grill,43.688296943178955,-79.41256340570523,Middle Eastern Restaurant
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Sir Winston Churchill Park,43.683731714101775,-79.40988079097339,Park
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Starbucks,43.68897,-79.413097,Coffee Shop
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Track Fitness,43.68874446105689,-79.41260738301624,Gym
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Pizza Banfi,43.68806430141494,-79.4145471088216,Italian Restaurant
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Hero Certified Burgers,43.68863093053954,-79.41263632449024,Burger Joint
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,TD Canada Trust,43.6893326,-79.4127508,Bank
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,RBC Royal Bank,43.68870512528291,-79.41308967769146,Bank
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Subway,43.688090216172824,-79.41280990859912,Sandwich Place
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,St. Michael's College Field,43.68523807627148,-79.41619085668948,Soccer Field
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Kitchen Table,43.688052422591504,-79.41451953830095,Grocery Store
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Freshii,43.68904719148535,-79.41281856344665,Vegetarian / Vegan Restaurant
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Second Cup,43.688697685124076,-79.41260118073386,Café
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Rexall,43.688526,-79.412392,Pharmacy
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,COBS Bread,43.6890549742118,-79.41284265183978,Bakery
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Spadina Park,43.68853913429841,-79.40862202416405,Park
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Sushi Lovers,43.68804410167202,-79.41452981822673,Sushi Restaurant
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Edo-Ko Japanese Restaurant,43.68807829785109,-79.41454113853311,Japanese Restaurant
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Tichester Park,43.68787482196277,-79.4147892678699,Park
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,Suydam Park,43.69042011625168,-79.41390037536621,Park
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,TTC Stop #8181/2,43.68531319488123,-79.40838020530103,Light Rail Station
"North Toronto West, Lawrence Park",43.6878728,-79.41138939999999,"St. Clair Subway, Heath St. Entrance",43.685830941609204,-79.41659758828244,Metro Station
Davisville,43.697936,-79.3972908,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
Davisville,43.697936,-79.3972908,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
Davisville,43.697936,-79.3972908,Oriole Park,43.697113532958525,-79.39929342276933,Park
Davisville,43.697936,-79.3972908,The Wallace Gastropub,43.69931353346797,-79.39691946842647,Gastropub
Davisville,43.697936,-79.3972908,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
Davisville,43.697936,-79.3972908,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
Davisville,43.697936,-79.3972908,Starbucks,43.698491,-79.396383,Coffee Shop
Davisville,43.697936,-79.3972908,Echo Sushi,43.701276209959566,-79.39719155389227,Sushi Restaurant
Davisville,43.697936,-79.3972908,Rachel's Coffee House,43.70102127431561,-79.39702746087926,Café
Davisville,43.697936,-79.3972908,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
Davisville,43.697936,-79.3972908,St. Louis Bar & Grill,43.70156059631898,-79.3975579053515,Bar
Davisville,43.697936,-79.3972908,Pizza Pizza,43.69896291032417,-79.39670128803847,Pizza Place
Davisville,43.697936,-79.3972908,Bull & Firkin,43.69658130424788,-79.39622551354809,Pub
Davisville,43.697936,-79.3972908,Sushi Supreme,43.70056322248802,-79.39711818948349,Sushi Restaurant
Davisville,43.697936,-79.3972908,Flaming Stove,43.6982734596517,-79.39583125603463,Indian Restaurant
Davisville,43.697936,-79.3972908,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
Davisville,43.697936,-79.3972908,Grano,43.701711544450895,-79.39731784785127,Italian Restaurant
Davisville,43.697936,-79.3972908,Gelato Simply Italian,43.702080446732495,-79.39747494399498,Ice Cream Shop
Davisville,43.697936,-79.3972908,TD Canada Trust,43.6995479,-79.3972046,Bank
Davisville,43.697936,-79.3972908,Hasty Market,43.69828874578915,-79.39588738795761,Convenience Store
Davisville,43.697936,-79.3972908,Toronto Suites,43.69352383954384,-79.39656906682094,Hotel
Davisville,43.697936,-79.3972908,Il Sogno,43.70051970377133,-79.39694414493479,Italian Restaurant
Davisville,43.697936,-79.3972908,Bikkuri Japanese Restaurant,43.69664436996195,-79.39635256109655,Japanese Restaurant
Davisville,43.697936,-79.3972908,Second Cup,43.6976522124446,-79.3962939322264,Coffee Shop
Davisville,43.697936,-79.3972908,Subway,43.6988225,-79.397246,Sandwich Place
Davisville,43.697936,-79.3972908,Sushi Zone,43.70012283325195,-79.39698028564453,Sushi Restaurant
Davisville,43.697936,-79.3972908,Fionn MacCool's Yonge & Davisville,43.697209607728816,-79.39629145066282,Irish Pub
Davisville,43.697936,-79.3972908,Kramer's Bar & Grill,43.698582127538685,-79.39663071099496,Pub
Davisville,43.697936,-79.3972908,Mariachi's,43.70219956947088,-79.39757693808689,Mexican Restaurant
Davisville,43.697936,-79.3972908,Tim Hortons,43.6984937,-79.3970007,Coffee Shop
Davisville,43.697936,-79.3972908,Ethan Allen,43.69641675706006,-79.39604597056967,Furniture / Home Store
Davisville,43.697936,-79.3972908,fruits basket,43.698665618896484,-79.39664459228516,Fruit & Vegetable Store
Davisville,43.697936,-79.3972908,Hokkaido Ramen Santouka,43.702137,-79.3972,Ramen Restaurant
Davisville,43.697936,-79.3972908,Girl Guides of Canada - Guides du Canada National Office,43.696734661682584,-79.39458847045898,Office
Davisville,43.697936,-79.3972908,Fiona Nelson Parkette,43.69938688249057,-79.40023182257725,Park
Davisville,43.697936,-79.3972908,Khau Gully,43.70054,-79.396927,Indian Restaurant
Davisville,43.697936,-79.3972908,Brentwood Convenience Store,43.69508791790569,-79.39757363961901,Convenience Store
Davisville,43.697936,-79.3972908,Belt Line Trail - Yonge to Bathurst,43.69645218701035,-79.40132193775102,Trail
Davisville,43.697936,-79.3972908,Sutherland-Chan Massage Therapy and Wellness Clinic,43.70124764120036,-79.39717690303505,Massage Studio
Davisville,43.697936,-79.3972908,Aroma Waxing Clinic,43.701264,-79.397379,Spa
Davisville,43.697936,-79.3972908,Fanfare Flowers,43.701307,-79.397263,Flower Shop
Davisville,43.697936,-79.3972908,Absolute Endurance,43.69674262891319,-79.39271830940454,Gym
"Moore Park, Summerhill East",43.686032600000004,-79.38690009999999,Rosehill Reservoir,43.68630352898223,-79.38813304564451,Park
"Moore Park, Summerhill East",43.686032600000004,-79.38690009999999,David A. Balfour Park,43.68562946634291,-79.38807806508385,Park
"Moore Park, Summerhill East",43.686032600000004,-79.38690009999999,9bars,43.68865967473641,-79.3919401630648,Café
"Moore Park, Summerhill East",43.686032600000004,-79.38690009999999,Sobeys Urban Fresh St. Clair,43.688479,-79.390769,Grocery Store
"Moore Park, Summerhill East",43.686032600000004,-79.38690009999999,New Thai Restaurant,43.68886917362422,-79.39116302160036,Thai Restaurant
"Moore Park, Summerhill East",43.686032600000004,-79.38690009999999,Suki Japanese Cuisine,43.68866817066987,-79.3918540007956,Japanese Restaurant
"Moore Park, Summerhill East",43.686032600000004,-79.38690009999999,Starbucks,43.686152,-79.392874,Coffee Shop
"Moore Park, Summerhill East",43.686032600000004,-79.38690009999999,Ywca,43.68491731,-79.38955532,Gym / Fitness Center
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6816776,-79.4011087,Scaramouche,43.681293153198716,-79.39949193939613,French Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6816776,-79.4011087,Roycroft Park,43.680331576108834,-79.40394409844201,Park
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6816776,-79.4011087,Roycroft Wetland,43.680343892313715,-79.40521392309593,Lake
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6816776,-79.4011087,Glen Edyth Drive Parkette,43.678294119509026,-79.40486760901251,Park
Rosedale,43.6783556,-79.3807457,Alex Murray Parkette,43.678300240478954,-79.38277328698108,Park
Rosedale,43.6783556,-79.3807457,Betline Trail at Roxborough dr.,43.68053,-79.38149,Bike Trail
Rosedale,43.6783556,-79.3807457,Park Drive Reservation Lands,43.679821977132995,-79.3777871131897,Park
Rosedale,43.6783556,-79.3807457,Rosedale Park,43.68232820227814,-79.37893434347683,Playground
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Cranberries,43.6678427705951,-79.36940687874281,Diner
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
"St. James Town, Cabbagetown",43.6669383,-79.3698451,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
"St. James Town, Cabbagetown",43.6669383,-79.3698451,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
"St. James Town, Cabbagetown",43.6669383,-79.3698451,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Zakkushi ざっ串,43.663618353768534,-79.37067046949925,Japanese Restaurant
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Labour Of Love,43.663907,-79.368822,Gift Shop
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
"St. James Town, Cabbagetown",43.6669383,-79.3698451,The Irv Gastro Pub,43.663556,-79.370617,Gastropub
"St. James Town, Cabbagetown",43.6669383,-79.3698451,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
"St. James Town, Cabbagetown",43.6669383,-79.3698451,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
